positive,text
1,TWのapparitionのオーケストラ版、ピッチ悪かったりリードミスがあるのが気になるので自分で録音し直したいという密かな野望があるわけ 
1,おーーーーーいテイルズウィーバー吹奏楽クラスタおらんか？？？？？？？？？？？？ 
1,私もうアレなの高校生の時これずっと聞いててマジで誰かと語りたいくらい大好きだし同じくらい文句もある 分かって 
1,Apparitionのスコア金出すから売って欲しい 頼むNEXON 
2,ニューサウンズのもののけ姫メドレーのスコア入手して意のままにサウンドをする操りたい過ぎる 
1,自宅待機言い渡された瞬間から髪の毛とんでもない色に染めるべきだった こんなチャンス滅多にないのに 
1,個人的たぴ自粛中やし髪の毛をタピオカミルクち〜にするしかね〜べw 
1,センブブイレブイのやみつきメープルパソ、本当に依存症になるのでオススメ 
1,バイオ4が自分にとって神ゲーすぎた バイオ4やった記憶なくしてまたやりたい 
1,髪の毛たぴミルカラーにしようと思ったのに老人居住地域だからそんな明るい色なかった 
1,イプサの化粧水気になってた ほしい 
1,推しが引っ越すの嫌で起動できなくなるのあるあるすぎるな 
1,笑いすぎてヨダレ出ちゃった 
1,多分相手の属性も理解した上でそれとなく受け流したんだろうなあ えらいなあ 
1,TOKYOも出前で500円ポ還やって欲しすぎ 
1,OT動画リスト作ってる人いて感謝している 
1,OTとカンタ似てるのわかるし同系統の顔だけど確定的にOTの方が好きな顔してる カンタイケメンって言われるのちょっと分からない 
2,OT〜〜〜〜〜〜！！！！ 
1,"なんやかんや休校で給食なくなって酪農家が困っているという情報と牛乳課金のツイートを見てからそれまで1本も飲む用に牛乳買ったことなかったのに3日に2,3本消費するようになったな "
1,キッチン用のエタノール売ってたから買った 買えてよかった 
1,これわかる〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜 食べたいもののタイミングが一緒って現象よくある 
1,タピオカチャレンジよりシャンプーチャレンジが大量に流れてくるTLでありたかった 
1,男のこういうアホなことで楽しめるの本当に羨ましい 来世は男に生まれたい 
1,わ〜〜〜〜ちょっとつけ麺食いたくなってきたな ゆで卵味玉にしようかな 
1,正味こういうメシが1番人生モチベ上がるので毎食これになりたい 
1,キモさを金に変えるで笑ってしまった 
1,顔芸にしか目がいかない 
1,きまぐれクックおもしろい 
1,授業のバレーボール好きだったなあ またやりたい 
1,ウーン買っちゃおうかな…… 
1,お得セット5000円で期間限定で6480円だかで送料無料とか言われたらもう片方のセットに入ってて気になるヤツとか買っちゃうじゃん………まじでロイズこっすいわ…………(褒めている) 
2,はちさんのお子かわいすぎワロタ 
1,これめっちゃいいじゃん 
1,人としての尊厳を保つために非公開にされる調味料気になりすぎる 
1,就寝前牛乳教教祖は適職だったんや… 
1,ワロタ 
1,ETVOSの薬用VCラインにTUNEMAKERSの甘草エキス適当にぽたぽた追加して使ってるけどメチャメチャいい気がする どっちが効いているのかはわからんけど 
1,ノースサファリ頑張って欲しい グッズ売ってくれ 
1,ノースサファリいきてえ〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜 
1,札幌に旅行行くなら絶対いくべき ノースサファリ 
2,東大王伊沢拓司も東海オンエアのキンタマ千本くじを見てキャッキャしているのだろうと想像するだけで人生が楽しい 
2,このRTの素晴らしいところは全て抗生剤かつ商品名で統一しているところでため息が出るほど美しくまとまってるよね 
1,伊沢拓司をモザイクにつかうな 
1,家にいたらそうでもなかったけどちょっと外出たら暑くてしにそうになった 夜なのに 
1,生活リズム完全にオワってて昨日朝10時くらいに寝て14時に起きたら22時くらいに眠くなって午前4時に起床することに成功した 
1,じゃったんとこういう議論(？)するの楽しいんよね 
1,真面目に答えてくれるから 
1,爆売れじゃん よかったね 
1,まんま飲むフルーツ気になり…セブンに売ってるかな 
1,0時に寝て5時に目が覚めるとかいう健康(？)的な生活リズムになっている 
1,すんが左手薬指に指輪してる………… 
1,にんにくの素揚げ食べなきゃ…………(使命感) 
1,おかげで青森の黒にんにくとかいう高いにんにくを買う羽目に 
1,黒猫がSNS映えしないなんて大嘘だと思います 
1,ボビー！？ 
1,放課後ガールズトライブメッチャ好きだったんよなあ 1年経たずサ終してしまったけど 
1,コンテンツ中(？)にラーメン食ってるの面白すぎる 
1,ラーメン食ってるのでヒールしといてください→はいの返事があまりにも早くてクール 
2,昨日の動画のふくらPかっこよすぎるんやが・・・・・ 
1,脳汁案件 
1,ヨビノリさん………………… 
1,食洗機ほしな 
1,猫、ちょっと見かけないと思ったら、網戸から入ってくる外の空気を楽しんでいる最中に突如始まった芝刈り機の騒音に大変驚いたらしく、カーテンの裏で硬直してプルプル震えているのを発見した。アホすぎて私が泣いた。
1,レールガンTとってもよかった・・・・・・・・15話泣ける・・・・
1,高級ティッシュかう
1,冷やしピーマンおいしそ〜と思ったけど仕込みに半日かかるのね
1,インドカレー毎日食べたい
1,社会復帰完了した
1,一億理ある
1,在宅勤務の夫が飯作ってくれている。あまりにもありがたい
1,刺身食べたい。ぴえん。塩マグロやっていいすか？わら
2,スーパーにシャトーブリアン売っててワロタ。明日ステーキな
1,冷やしピーマンを餃子で食ったらうまそう
2,塩マグロね、味見しちゃったんですけど、これは99.9999%生ハムですね、このねっちり感、塩加減、筋のあるマグロサクを買ってしまえば再現度は1億パーセントを突破するようで、つまり、塩マグロは生ハムであると言えます
2,塩マグロ 生ハムで検索すると同じように塩マグロが生ハムに似ているとツイートしてる人が沢山いたのでそういうことですね 塩マグロは実質生ハムなんです
2,妊娠して生ハム食えないけど無性に食べたくて死んでしまうってってなったら新鮮なマグロでやって薄く切って一切れ二切れくらい食っても許されそう 知らんけどな
1,スタバナナ復活しないかなあ
1,見た目可愛いしいざとなったら人を殴れるのでいいなこれ
